"id","surface","source","file","line","occurrences","locale","key","current_text","suggested_text","notes"
"hardcoded.2839493d43","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1085","1","unknown","","項目 完了","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.33eed0464a","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1091","1","unknown","","今見ている入力結果","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a2879b6eed","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1100","1","unknown","","次に入力","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.6e9066bd8f","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1105","1","unknown","","この分類は整理済みです。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.8db69a8209","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1139","1","unknown","","未整理あり","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.3a9aac742f","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1140","3","unknown","","整理済み","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.20628a692f","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1186","1","unknown","","現在表示している分類","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d3d436acb0","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1190","4","unknown","","入力済み","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d5aebf2f32","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1196","1","unknown","","次に入力する項目","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.916e7b2726","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1214","1","unknown","","すでに入っている内容","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.676fd36f18","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1234","4","unknown","","項目","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1b560f9930","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1295","1","unknown","","保存して左に反映","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a032e8fdda","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1296","2","unknown","","保存中","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.67dacbb50a","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1338","1","unknown","","この分類に未処理の項目はありません。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.345721cd76","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1351","1","unknown","","資料合併履歴","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a33dc6f277","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1355","1","unknown","","既存案件へ追加した資料、照合理由、差分、分離可否を残します。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.be99ffed14","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1362","2","unknown","","合併中","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.84def9f201","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1383","1","unknown","","分離済み","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.aec344de80","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1393","1","unknown","","追加","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.33088fd001","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1417","1","unknown","","この資料を別案件へ分離し、現在の案件を合併前の状態へ戻すことを確認します。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.293b4f5544","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1424","1","unknown","","この合併を分離して戻す","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.48c450bad7","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1437","1","unknown","","入力ファイル・出典を表示","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f8e7ac260d","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1441","1","unknown","","入力ファイル・出典","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.2a1b01fa9a","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1458","1","unknown","","入力ルールの改善記録","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.b6ca64875c","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1462","1","unknown","","保存時に残した修正記録です。後続の入力ルール確認に使います。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d9e6b04d25","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1484","1","unknown","","確認後","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.0e1ca7f57a","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1497","1","unknown","","修正履歴はまだありません。保存時に必要な差分だけ記録します。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f4efd2c6b7","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1505","1","unknown","","確認状態と根拠","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.3ee721212e","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1520","1","unknown","","案件の確認済みデータには含めません。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.25cbb9db78","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1531","1","unknown","","保存済みの出典レビューはまだありません。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.619a109890","frontstage","hardcoded","src/app/cases/[id]/page.tsx","1531","1","unknown","","暂无已保存的来源核对记录。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.9ebc58bf82","frontstage","hardcoded","src/app/cases/new/page.tsx","16","5","unknown","","案件を作成","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.e479c18f2a","frontstage","hardcoded","src/app/cases/new/page.tsx","17","1","unknown","","案件の用途を決め、必要であれば関係者と物件を先に紐付けます。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.e2036743c7","frontstage","hardcoded","src/app/cases/new/page.tsx","18","2","unknown","","整理情報へ戻る","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1fc14d2dcc","frontstage","hardcoded","src/app/cases/new/page.tsx","19","3","unknown","","作成入口へ戻る","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d26d2be2d6","frontstage","hardcoded","src/app/cases/new/page.tsx","20","1","unknown","","案件情報","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.9933897158","frontstage","hardcoded","src/app/cases/new/page.tsx","21","1","unknown","","関連付け","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.98722fb1dc","frontstage","hardcoded","src/app/cases/new/page.tsx","22","2","unknown","","案件名","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f8d5acf44e","frontstage","hardcoded","src/app/cases/new/page.tsx","23","1","unknown","","案件種別","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.e8dd1ef13c","frontstage","hardcoded","src/app/cases/new/page.tsx","24","9","unknown","","関係者","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.8a10be6e46","frontstage","hardcoded","src/app/cases/new/page.tsx","25","31","unknown","","物件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.ac6c17d04a","frontstage","hardcoded","src/app/cases/new/page.tsx","26","2","unknown","","未選択","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.fcd7676ceb","frontstage","hardcoded","src/app/cases/new/page.tsx","27","2","unknown","","賃貸申込","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d2686594a4","frontstage","hardcoded","src/app/cases/new/page.tsx","28","1","unknown","","賃貸募集","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.c4ca75530a","frontstage","hardcoded","src/app/cases/new/page.tsx","30","1","unknown","","見積・提案","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f4017ca351","frontstage","hardcoded","src/app/cases/new/page.tsx","31","1","unknown","","契約準備","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d911587eef","frontstage","hardcoded","src/app/cases/new/page.tsx","33","4","unknown","","関係者を追加","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.043b29d69b","frontstage","hardcoded","src/app/cases/new/page.tsx","34","4","unknown","","物件を追加","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.c871b0715d","frontstage","hardcoded","src/app/cases/new/page.tsx","37","4","unknown","","新建案件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.45d494d8d1","frontstage","hardcoded","src/app/cases/new/page.tsx","41","1","unknown","","案件信息","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.9f84da9219","frontstage","hardcoded","src/app/cases/new/page.tsx","55","5","unknown","","新建物件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.2ab7814cba","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","80","2","unknown","","長すぎ","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.3dc301036c","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","87","3","unknown","","物件郵便番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.559ac30870","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","88","2","unknown","","自宅電話","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.517aa81877","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","89","6","unknown","","携帯電話","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a720fdbf7d","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","90","3","unknown","","確認資料種別","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d5e36bfbb8","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","94","5","unknown","","在留カード有効期限","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f7f064a1da","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","95","3","unknown","","在留カード番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.991e96f9f6","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","100","1","unknown","","連帯保証人1 郵便番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.eb0968c1e3","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","101","2","unknown","","連帯保証人1 免許証番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1aca876f03","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","102","2","unknown","","連帯保証人1 自宅電話","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.23e59e9859","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","103","2","unknown","","連帯保証人1 携帯電話","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.10352f6220","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","104","2","unknown","","緊急連絡先 免許証番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.36caf2271b","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","105","3","unknown","","緊急連絡先 自宅電話","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.c6c023466c","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","106","3","unknown","","緊急連絡先 携帯電話","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.23ec23bbb2","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","280","1","unknown","","PDF出力","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.feb4b598e8","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","282","3","unknown","","プレビュー","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.71445d05cc","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","284","1","unknown","","申込書の上で直接なおす","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.65063d1509","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","285","1","unknown","","安全項目は自動入力し、残りは申込書上で確認・修正してから印字します。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.f11c82fa89","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","288","1","unknown","","版式精校中：このテンプレートは保存後のPDF確認を前提に扱います","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.55d963d389","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","315","1","unknown","","案件全体を編集","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.59476ff69e","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","321","1","unknown","","確認済みPDFをダウンロード","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.d8b4a5be54","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","327","1","unknown","","会社別草稿を補ってからダウンロード","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.3064a7ed15","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","329","1","unknown","","未入力を補ってからダウンロード","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.0a14f45f21","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","331","1","unknown","","印字リスクを直してからダウンロード","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.17c0c11028","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","333","1","unknown","","精校中テンプレートは直ダウンロード不可","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.eba814f970","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","335","1","unknown","","候補を保存してからダウンロード","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.50f1044c5c","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","337","1","unknown","","位置を保存してからダウンロード","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.c646596aa5","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","338","1","unknown","","生成チェックを完了してください","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.0d71956a5c","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","367","1","unknown","","プレビューできる案件がありません。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.80b234e217","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","376","1","unknown","","テンプレート位置を保存しました。次の案件にもこの位置が反映されます。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.3649f6dec1","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","378","1","unknown","","プレビュー用の入力内容を保存しました。左のPDFを確認してください。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a3aaaec715","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","386","2","unknown","","対象案件","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.68a8657ee0","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","391","1","unknown","","ダウンロード可","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.b02c6d9498","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","399","1","unknown","","草稿保存","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.1e2b45ff1c","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","404","1","unknown","","この会社の申込書はまだ出荷基準ではありません。データが全部入っていても、長い住所・分割マス・電話番号・金額欄の位置をプレビューで確認し、必要ならドラッグ調整か追加欄で補正してください。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.8b08a306aa","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","413","1","unknown","","全項目","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.ecff419913","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","434","1","unknown","","先に確認する項目","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.e90f949d18","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","438","1","unknown","","会社別確認項目を補う","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.ea6e877833","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","457","1","unknown","","印字前に確認する項目","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.f162ddfd62","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","458","1","unknown","","長すぎる文字や分格の桁数超過は、左の申込書上で短縮・分割・幅調整してください。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.1ef90e7be6","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","474","1","unknown","","申込書上の入力欄","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.8e7a509a12","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","475","1","unknown","","ここは確認用の索引です。修正は左の申込書上で直接行います。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.f0003b2425","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","501","1","unknown","","左の赤枠に入力","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.bc46531935","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","506","1","unknown","","保存するとPDFに印字されます","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.88b162651a","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","515","1","unknown","","要保存","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.ff8a3a7b08","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","515","1","unknown","","候補","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.72304b55d3","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","524","2","unknown","","生成チェック","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.24e351af5a","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","531","1","unknown","","追加欄","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.5ad914068b","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","537","3","unknown","","未完了","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.6720b6e7a2","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","537","1","unknown","","出力可","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.47fb056f87","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","544","1","unknown","","の確認項目","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.69e67d45e8","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","546","1","unknown","","この申込書だけで使う会社別の選択肢をここで補います。保存するとPDFプレビューへ反映されます。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.02d09fe1f1","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","594","1","unknown","","保存してPDFを更新","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.8cab9fb098","frontstage","hardcoded","src/app/guarantee-applications/friends-guarantee/preview/page.tsx","600","1","unknown","","先に入力ファイルから案件を作成してください。","","JSX text node. Migrate to i18n before automatic replacement."
"hardcoded.0724f0fd09","frontstage","hardcoded","src/app/import-center/page.tsx","55","17","unknown","","物件名","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.11d6ed1fe4","frontstage","hardcoded","src/app/import-center/page.tsx","55","4","unknown","","物件名称","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.391873dd4b","frontstage","hardcoded","src/app/import-center/page.tsx","56","1","unknown","","物件台帳の名称として保存","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.126ec982ce","frontstage","hardcoded","src/app/import-center/page.tsx","60","1","unknown","","保存到物件地址","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.bc9eb78e9f","frontstage","hardcoded","src/app/import-center/page.tsx","60","1","unknown","","物件の住所として保存","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.fc63de7f55","frontstage","hardcoded","src/app/import-center/page.tsx","64","1","unknown","","検索や分類用のエリア","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.09a309358c","frontstage","hardcoded","src/app/import-center/page.tsx","68","1","unknown","","売買・提案で使う価格","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.9e97362902","frontstage","hardcoded","src/app/import-center/page.tsx","72","1","unknown","","顧客・関係者の連絡先","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1c1cde69f5","frontstage","hardcoded","src/app/import-center/page.tsx","76","1","unknown","","顧客・関係者のメール","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.8f66fca070","frontstage","hardcoded","src/app/import-center/page.tsx","80","1","unknown","","相手が個人か法人か","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1c1e452398","frontstage","hardcoded","src/app/import-center/page.tsx","83","3","unknown","","契約番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1009f3634a","frontstage","hardcoded","src/app/import-center/page.tsx","84","1","unknown","","契約や申込の管理番号","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.f1f1336d35","frontstage","hardcoded","src/app/import-center/page.tsx","87","3","unknown","","契約種別","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.5625239b81","frontstage","hardcoded","src/app/import-center/page.tsx","88","1","unknown","","賃貸、売買、保証などの種別","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.6b73b817b3","frontstage","hardcoded","src/app/import-center/page.tsx","91","2","unknown","","関連物件","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.2cf681e2ab","frontstage","hardcoded","src/app/import-center/page.tsx","92","1","unknown","","どの物件の資料かを紐付け","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.dfe5f564e9","frontstage","hardcoded","src/app/import-center/page.tsx","96","1","unknown","","顧客、貸主、借主などへ紐付け","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.c3ed6f6519","frontstage","hardcoded","src/app/import-center/page.tsx","99","2","unknown","","契約日","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.ea81905064","frontstage","hardcoded","src/app/import-center/page.tsx","100","1","unknown","","契約書に記載された日付","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a374c2b802","frontstage","hardcoded","src/app/import-center/page.tsx","104","1","unknown","","対応履歴や作業の名前","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d2ddfbeea7","frontstage","hardcoded","src/app/import-center/page.tsx","108","1","unknown","","問い合わせや対応が発生した日","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.e3b4c2ec33","frontstage","hardcoded","src/app/import-center/page.tsx","112","1","unknown","","未対応、対応中、完了など","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.5b0869d2c6","frontstage","hardcoded","src/app/import-center/page.tsx","116","1","unknown","","申込・契約内の物件名","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.ce6a44f359","frontstage","hardcoded","src/app/import-center/page.tsx","119","1","unknown","","申込者名","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.c2cfa27860","frontstage","hardcoded","src/app/import-center/page.tsx","120","1","unknown","","申込者または顧客の名前","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.2a3869a18c","frontstage","hardcoded","src/app/import-center/page.tsx","123","5","unknown","","賃料","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.2e3a6f2d45","frontstage","hardcoded","src/app/import-center/page.tsx","124","1","unknown","","賃貸条件の月額賃料","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.25caf8268a","frontstage","hardcoded","src/app/import-center/page.tsx","138","1","unknown","","物件名,所在地,エリア,価格,管理費,修繕積立金","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.1bbc70b16d","frontstage","hardcoded","src/app/import-center/page.tsx","139","1","unknown","","氏名,電話番号,メール,関係者種別,役割,備考","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.de199e570b","frontstage","hardcoded","src/app/import-center/page.tsx","158","1","unknown","","その他の保存項目","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.46f62fc7f3","frontstage","hardcoded","src/app/import-center/page.tsx","162","1","unknown","","読み取った補足項目","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.de9cfb52cb","frontstage","hardcoded","src/app/import-center/page.tsx","180","2","unknown","","作成・資料登録","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.146f6b47b7","frontstage","hardcoded","src/app/import-center/page.tsx","181","1","unknown","","案件、関係者、物件を作成し、必要な資料を読み取ります。","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.4a522ef9de","frontstage","hardcoded","src/app/import-center/page.tsx","182","1","unknown","","Excel 一括読取","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.7ecd9b7cb0","frontstage","hardcoded","src/app/import-center/page.tsx","183","1","unknown","","物件台帳化を優先","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.06563a4893","frontstage","hardcoded","src/app/import-center/page.tsx","184","1","unknown","","PDF / スキャン登録","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.22a06996f0","frontstage","hardcoded","src/app/import-center/page.tsx","185","1","unknown","","旧契約・書面を保管","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.a3a93d759f","frontstage","hardcoded","src/app/import-center/page.tsx","186","1","unknown","","手入力登録","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d2f21b3a1f","frontstage","hardcoded","src/app/import-center/page.tsx","187","1","unknown","","不足情報の補完","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.5640a461b8","frontstage","hardcoded","src/app/import-center/page.tsx","188","1","unknown","","資料名","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.0e19f752c7","frontstage","hardcoded","src/app/import-center/page.tsx","189","1","unknown","","メモ（任意）","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
"hardcoded.d593331e5f","frontstage","hardcoded","src/app/import-center/page.tsx","190","1","unknown","","Excel資料を登録","","Hardcoded UI copy. Migrate to i18n before automatic replacement."
